Gene	ID	Description
ZNF747	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC387693	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF415	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CHD6	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
REC8	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SMC3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DHX8	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC728587	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
MAZ	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
NEUROD6	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RAE1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PNKP	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ANG	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
KLF13	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC388559	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SFRS8	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PPEF1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HNRNPCL1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF790	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ARID1B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HFM1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CSDA	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
OCEL1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
N6AMT1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HES7	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
NACA	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
NR0B2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TRA2B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TRMT1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZSCAN20	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SDPR	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SOX3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HMGA2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CBX2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DMRTC2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PRDM10	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TIGD6	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HOMEZ	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DDX54	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
H1FX	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TYMS	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SND1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TFB1M	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PABPC4L	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
IMPDH1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RBMXL2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PHF16	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CDX2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ATP5G2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PHF20	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
C1DP3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
BSX	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DMBX1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CPEB4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TBX20	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
MLL	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC100134189	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SMARCE1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DCAF5	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TSHZ3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF317	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF674	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PARK7	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
NKX2-3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
BCL6B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
KAT5	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SLC35E1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LCORL	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PGR	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TBX2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SNRPB	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DTX3L	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC731184	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
FOXD4L1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC728376	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HNRNPH3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
REXO1L3P	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
REXO1L1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SSX5	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF629	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CNOT4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CRAMP1L	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CCNC	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF578	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CREB3L2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
XRCC1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RNASE1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SFRS16	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SNF8	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RAD52	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DDX4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RANBP6	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HIVEP2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HDAC6	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RPUSD3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CARHSP1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PDE4C	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC344065	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
APOBEC3A	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
OLIG3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TSEN2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC648152	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HNRNPAB	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DUX2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC643790	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SFRS14	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
THOC4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
METTL4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DDX27	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PARP1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SP100	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
NR5A2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
BCL11B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RNASEN	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZKSCAN1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF250	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF678	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
MBD3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
KLF7	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF302	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SIP1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
BRPF3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC391767	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC391764	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC644196	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
FOSL2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PHF1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RFX8	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SETD1B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CREBBP	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
THAP6	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
GTF2A2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DRAP1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
NMNAT3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF749	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HNRNPA3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF624	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF30	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
C20ORF4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SFRS15	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
NFYA	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TP63	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
POLR2C	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF552	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC399804	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
FOXJ1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SRFBP1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
BATF3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DDX5	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
NRBF2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SEC13	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
BRIP1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
MEF2B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF613	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SRBD1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SLC35C1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
FOXO3B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
FOXO3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC646864	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF280B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TCEB3C	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZFYVE19	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
MECP2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RB1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HIST2H3D	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HIST2H3A	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HIST1H3C	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TBX1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
EXOSC7	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF280D	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HOXC11	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
KRR1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC100132425	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC100130289	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
KDM6B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
JUND	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ARID5A	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HOXB13	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SMARCC2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HDAC2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DCAF13	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZSCAN4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
MCM3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
GAR1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PER1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DNTTIP1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
JAG1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RIOK3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
THRAP3P1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PTOV1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DDX23	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CAMTA2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SFRS13A	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PRPF19	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CNBP	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CNOT1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TAF1L	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DUXA	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC729425	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PDE8B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DCAF8L1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SMNDC1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RELA	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TSPY3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TSPY2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
AK3L1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZMYND11	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SCMH1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TDRD6	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PAIP2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TDRD9	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
UPP2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SF3B4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SNAI1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HESX1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
MUTYH	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
NSUN2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PTTG1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
FLJ45340	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZIC5	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TBX6	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SF3B1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TTF1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
KDM1A	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
EPAS1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SNRNP35	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
AARS	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SLC2A4RG	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZKSCAN4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF99	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF773	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF311	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ELF5	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LEO1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RFX6	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZFYVE27	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
GUCY2E	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TLE1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SUZ12	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF385C	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZKSCAN3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ADSS	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SOX4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF321	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZBTB37	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF219	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ATOH7	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
OTX1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RECQL5	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CENPB	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DHX16	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF611	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PAX5	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
FEZF2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
MED21	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CDX1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC340096	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SOX21	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
HIRA	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ISX	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TDP1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TFDP1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
UTP11L	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
C1ORF77	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF26	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DDX49	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TCF4	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
STAT5B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
TFE3	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
BTBD18	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
RAD21L1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZNF320	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ID1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
FOXK2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ZMAT1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ROD1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
KLF11	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
H2AFB2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
SFMBT1	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
E2F2	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
CEBPE	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
LOC347376	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
PDE3B	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
DDX28	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
ST18	00031	nucleoside_nucleotide_and_nucleic_acid_metabolism
NMNAT1	00032	purine_metabolism
AHCYL2	00032	purine_metabolism
RRM1	00032	purine_metabolism
GUK1	00032	purine_metabolism
ENTPD5	00032	purine_metabolism
NT5C2	00032	purine_metabolism
CAD	00033	pyrimidine_metabolism
SSBP1	00034	dna_metabolism
TLK1	00034	dna_metabolism
RAD9B	00034	dna_metabolism
LIG3	00034	dna_metabolism
LOC651490	00034	dna_metabolism
THAP2	00034	dna_metabolism
LOC728851	00034	dna_metabolism
SMC4	00034	dna_metabolism
XRCC6	00034	dna_metabolism
LOC389901	00034	dna_metabolism
LOC646853	00034	dna_metabolism
MTOR	00034	dna_metabolism
CRY1	00034	dna_metabolism
TOP3A	00034	dna_metabolism
POLE2	00034	dna_metabolism
RBMS1	00034	dna_metabolism
SET	00034	dna_metabolism
PMS2L1	00034	dna_metabolism
N6AMT1	00034	dna_metabolism
RAD21	00034	dna_metabolism
CHTF18	00034	dna_metabolism
ORC4L	00034	dna_metabolism
RAG2	00034	dna_metabolism
NAP1L2	00034	dna_metabolism
HMGN2L5	00034	dna_metabolism
MCM2	00034	dna_metabolism
POLM	00034	dna_metabolism
LOC651921	00034	dna_metabolism
MBD4	00034	dna_metabolism
LOC644992	00034	dna_metabolism
THAP8	00034	dna_metabolism
PARP3	00034	dna_metabolism
RAD51AP1	00034	dna_metabolism
HMGN3	00034	dna_metabolism
LOC100132832	00034	dna_metabolism
DHFR	00034	dna_metabolism
RTEL1	00034	dna_metabolism
LOC651610	00034	dna_metabolism
TSPY3	00034	dna_metabolism
MUTYH	00034	dna_metabolism
TCEB1P3	00034	dna_metabolism
HMGN2L3	00034	dna_metabolism
POLH	00034	dna_metabolism
LOC642869	00034	dna_metabolism
EXO1	00035	dna_replication
LOC646127	00035	dna_replication
LOC728412	00035	dna_replication
S100A11P1	00035	dna_replication
TOP2B	00035	dna_replication
CDK2AP1	00035	dna_replication
POLE2	00035	dna_replication
SMC3	00035	dna_replication
TSPY9	00035	dna_replication
PAPD5	00035	dna_replication
CDK2AP2	00035	dna_replication
DNA2	00035	dna_replication
TOP3B	00035	dna_replication
TLK2	00035	dna_replication
TOP1MT	00035	dna_replication
LOC646049	00035	dna_replication
MCM3	00035	dna_replication
HMGN1	00035	dna_replication
TSPY3	00035	dna_replication
MCM7	00035	dna_replication
LOC642869	00035	dna_replication
NAP1L4	00035	dna_replication
LOC729299	00036	dna_repair
MNAT1	00036	dna_repair
GTF2H3	00036	dna_repair
POLD2	00036	dna_repair
GADD45A	00036	dna_repair
CSNK1G2	00036	dna_repair
MSH6	00036	dna_repair
POLK	00036	dna_repair
PARP1	00036	dna_repair
TLK2	00036	dna_repair
ERCC5	00036	dna_repair
PMS2L5	00036	dna_repair
DCLRE1B	00036	dna_repair
PTTG1	00036	dna_repair
CSNK1E	00036	dna_repair
DNASE1L2	00037	dna_degradation
TATDN3	00037	dna_degradation
RAD54B	00038	dna_recombination
RAG2	00038	dna_recombination
SWAP70	00038	dna_recombination
RAD52	00038	dna_recombination
RAD51AP1	00038	dna_recombination
RPA2	00038	dna_recombination
ERCC6L	00038	dna_recombination
DNTT	00038	dna_recombination
SMYD4	00040	mrna_transcription
SMARCA4	00040	mrna_transcription
DPF1	00040	mrna_transcription
PRDM14	00040	mrna_transcription
WHSC2	00040	mrna_transcription
POLR1D	00040	mrna_transcription
ZNF208	00040	mrna_transcription
BRD2	00040	mrna_transcription
